#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_bura;Bura;;;;;;;;;;;;;;x
b_buraan;Buraan;;;;;;;;;;;;;x
b_buragen;Buragen;;;;;;;;;;;;;x
b_buraniim;Buraniim;;;;;;;;;;;;;x
b_burbin;Burbin;;;;;;;;;;;;;x
b_burco;Burco;;;;;;;;;;;;;x
b_burcuk;Burcuk;;;;;;;;;;;;;x
b_burfez;Burfez;;;;;;;;;;;;;x
b_burgaz;Burgaz;;;;;;;;;;;;;x
b_burising;Burising;;;;;;;;;;;;;x
b_burisuan;Burisuan;;;;;;;;;;;;;x
b_burr;Burr;;;;;;;;;;;;;x
b_burroot;Burroot;;;;;;;;;;;;;x
b_bursamir;Bursamir;;;;;;;;;;;;;x
b_bursana;Bursana;;;;;;;;;;;;;x
b_bursanbul;Bursanbul;;;;;;;;;;;;;x
b_bursar;Bursar;;;;;;;;;;;;;x
b_bursarlu;Bursarlu;;;;;;;;;;;;;x
b_bursaya;Bursaya;;;;;;;;;;;;;x
b_bursegli;Bursegli;;;;;;;;;;;;;x
b_burvas;Burvas;;;;;;;;;;;;;x
b_burwash;Burwash;;;;;;;;;;;;;x
b_burwell;Burwell;;;;;;;;;;;;;x
b_bury;Bury;Bury;Bury;;Bury;;;;;;;;;x
b_bury_adj;Burian;;burer;;;;;;;;;;;x
b_burzam;Burzam;;;;;;;;;;;;;x
b_burzkent;Burzkent;;;;;;;;;;;;;x
b_burzmir;Burzmir;;;;;;;;;;;;;x
b_busby;Busby;;;;;;;;;;;;;x
b_buseira;Buseira;;;;;;;;;;;;;;x
b_bushby;Bushby;;;;;;;;;;;;;x
b_bushhedge;Bushhedge;;;;;;;;;;;;;x
b_busson;Busson;;;;;;;;;;;;;x
b_buta;Buta;;;;;;;;;;;;;x
b_byada;Byada;;;;;;;;;;;;;x
b_byauman;Byauman;;;;;;;;;;;;;x
b_byblon;Byblon;;;;;;;;;;;;;x
b_byfox;Byfox;;;;;;;;;;;;;x
b_bylitch;Bylitch;;;;;;;;;;;;;x
b_byomo;Byomo;;;;;;;;;;;;;x
b_bysage;Bysage;;;;;;;;;;;;;x
b_byshag;Byshag;;;;;;;;;;;;;x
b_byuzono;Byuzono;;;;;;;;;;;;;x
b_cadlew;Cadlew;;;;;;;;;;;;;x
b_caele;Caele;;;;;;;;;;;;;x
b_caen;Caen;Caen;Caen;;Caen;;;;;;;;;x
b_caen_adj;Caenian;;caener;;;;;;;;;;;x
b_caergil;Caergil;;;;;;;;;;;;;x
b_caghiat;Caghiat;;;;;;;;;;;;;x
b_caher;;;;;;;;;;;;;;x
b_caher;Caher;;;;;;;;;;;;;x
b_cahort;Cahort;Cahort;Cahort;;Cahort;;;;;;;;;x
b_cahort_adj;Cahortian;;cahorter;;;;;;;;;;;x
b_cairn;Cairn;;;;;;;;;;;;;x
b_cairnbridge;Cairnbridge;;;;;;;;;;;;;x
b_calabar;Calabar;;;;;;;;;;;;;x
b_calacta;Calacta;Calacta;Calacta;;Calacta;;;;;;;;;x
b_calacta_adj;Calactan;;calacter;;;;;;;;;;;x
b_caldera;Caldera;;;;;;;;;;;;;x
b_calderwood;Calderwood;;;;;;;;;;;;;x
b_caledor;Caledor;;;;;;;;;;;;;x
b_calimdor;Calimdor;;;;;;;;;;;;;x
b_calingus;Calingus;;;;;;;;;;;;;x
b_calus;Calus;;;;;;;;;;;;;x
b_camaran;Camaran;;;;;;;;;;;;;x
b_cambert;Cambert;;;;;;;;;;;;;x
b_camborne;Camborne;;;;;;;;;;;;;x
b_cambrai;Cambrai;Cambrai;Cambrai;;Cambrai;;;;;;;;;x
b_cambrai_adj;Cambrian;;cambrer;;;;;;;;;;;x
b_cambray;Cambray Pass;;;;;;;;;;;;;x
b_cambrian;Cambrian;;;;;;;;;;;;;x
b_cambrian_6;;;;;;;;;;;;;;x
b_cambrian_7;;;;;;;;;;;;;;x
b_camden;Camden;;;;;;;;;;;;;x
b_camelot;Camelot;Camelot;Camelot;;Camelot;;;;;;;;;x
b_camelot_2;Camelot;Camelot;Camelot;;Camelot;;;;;;;;;x
b_camelot_2_adj;Camelotian;;cameloter;;;;;;;;;;;x
b_camelot_adj;Camelotian;;cameloter;;;;;;;;;;;x
b_camknock;Camknock;;;;;;;;;;;;;x
b_camlorn;Camlorn;;;;;;;;;;;;;x
b_camrose;Camrose;;;;;;;;;;;;;x
b_cann;Cann;;;;;;;;;;;;;x
b_canosel;Canosel;;;;;;;;;;;;;x
b_cantorbery;Cantorbéry;Cantorbéry;Cantorbéry;;Cantorbéry;;;;;;;;;x
b_cantorbery_adj;Cantorbérian;;cantorbérer;;;;;;;;;;;x
b_canulus;Canulus;;;;;;;;;;;;;x
b_caomao;;;;;;;;;;;;;;x
b_caotsua;;;;;;;;;;;;;;x
b_capenhurst;Capenhurst;;;;;;;;;;;;;x
b_cappado;Cappado;;;;;;;;;;;;;x
b_capstone;Capstone;;;;;;;;;;;;;x
b_car;Car;;;;;;;;;;;;;x
b_carabara;Carabara;;;;;;;;;;;;;x
b_carac_dena;Carac Dena;;;;;;;;;;;;;x
b_caractacus;Caractacus;;;;;;;;;;;;;x
b_caractacus_7;;;;;;;;;;;;;;x
b_caradang;Caradang;;;;;;;;;;;;;x
b_caradesa;Caradesa;;;;;;;;;;;;;x
b_carakal;Carakal;;;;;;;;;;;;;x
b_carakota;Carakota;;;;;;;;;;;;;x
b_caralok;Caralok;;;;;;;;;;;;;x
b_cararaya;Cararaya;;;;;;;;;;;;;x
b_caratan;Caratan;;;;;;;;;;;;;x
b_carbo;Carbo's Camp;;;;;;;;;;;;;x
b_carcassonne;Carcassonne;Carcassonne;Carcassonne;;Carcassonne;;;;;;;;;x
b_carcassonne_2;Carcassonne;Carcassonne;Carcassonne;;Carcassonne;;;;;;;;;x
b_carcassonne_2_adj;Carcassonnean;;carcassonner;;;;;;;;;;;x
b_carcassonne_adj;Carcassonnean;;carcassonner;;;;;;;;;;;x
b_cardak;Cardak;;;;;;;;;;;;;x
b_carhaix;Carhaix;Carhaix;Carhaix;;Carhaix;;;;;;;;;x
b_carhaix_adj;Carhaixian;;carhaixer;;;;;;;;;;;x
b_carigalen;Carigalen;;;;;;;;;;;;;x
b_carleon;Carleon;Carleon;Carleon;;Carleon;;;;;;;;;x
b_carleon_adj;Carleonian;;carleoner;;;;;;;;;;;x
b_carlisle;Carlisle;Carlisle;Carlisle;;Carlisle;;;;;;;;;x
b_carlisle_adj;Carlislean;;carlisler;;;;;;;;;;;x
b_carmala;Carmala;;;;;;;;;;;;;x
b_carmar;Carmar;;;;;;;;;;;;;x
b_carmar_4;;;;;;;;;;;;;;x
b_carmar_5;;;;;;;;;;;;;;x
b_carmar_6;;;;;;;;;;;;;;x
b_carmar_7;;;;;;;;;;;;;;x
b_carmarthen;Carmarthen;;;;;;;;;;;;;x
b_carpentras;Carpentras;Carpentras;Carpentras;;Carpentras;;;;;;;;;x
b_carpentras_adj;Carpentrasian;;carpentraser;;;;;;;;;;;x
b_carros;Carros;;;;;;;;;;;;;x
b_carsphairn;Carsphairn;Carsphairn;Carsphairn;;Carsphairn;;;;;;;;;x
b_carsphairn_adj;Carsphairnian;;carsphairner;;;;;;;;;;;x
b_caruhn;Caruhn;;;;;;;;;;;;;x
b_cassel;Cassel;Cassel;Cassel;;Cassel;;;;;;;;;x
b_cassel_adj;Casselian;;casseler;;;;;;;;;;;x
b_castalia;Castalia;;;;;;;;;;;;;x
b_castelnaudary;Castelnaudary;Castelnaudary;Castelnaudary;;Castelnaudary;;;;;;;;;x
b_castelnaudary_adj;Castelnaudarian;;castelnaudarer;;;;;;;;;;;x
b_castillon;Castillon;Castillon;Castillon;;Castillon;;;;;;;;;x
b_castillon_adj;Castillonian;;castilloner;;;;;;;;;;;x
b_castlederg;Castle Derg;;;;;;;;;;;;;x
b_castlejoy;Castlejoy;;;;;;;;;;;;;x
b_castlekarstag;Castle Karstaag;;;;;;;;;;;;;x
b_castvale;Castvale;;;;;;;;;;;;;x
b_catalpa;Catalpa;;;;;;;;;;;;;x
b_catam;Catam;;;;;;;;;;;;;x
b_catanai;Catanai;;;;;;;;;;;;;x
b_cath_bedraud;Cath Bedraud;;;;;;;;;;;;;x
b_cathay;Cathay;;;;;;;;;;;;;x
b_cathin;Cathin;;;;;;;;;;;;;x
b_cathnoquey;Quey;;;;;;;;;;;;;x
b_catimaran;Catimaran;;;;;;;;;;;;;x
b_catius;Catius;;;;;;;;;;;;;x
b_catota;Catota;;;;;;;;;;;;;x
b_catoydur;Cato Ydur;;;;;;;;;;;;;x
b_catoydur_4;;;;;;;;;;;;;;x
b_catoydur_5;;;;;;;;;;;;;;x
b_catoydur_6;;;;;;;;;;;;;;x
b_catoydur_7;;;;;;;;;;;;;;x
b_cattleswine;Cattleswine;;;;;;;;;;;;;x
b_cava;Cava;;;;;;;;;;;;;x
b_cawic;Cawic;;;;;;;;;;;;;x
b_caysin;Caysin;;;;;;;;;;;;;x
b_cedabek;Cedabek;;;;;;;;;;;;;x
b_cedarcreek;Cedarcreek;;;;;;;;;;;;;x
b_cedarfalls;Cedarfalls;;;;;;;;;;;;;x
b_cedrian;Cedrian;;;;;;;;;;;;;x
b_cedrian_7;;;;;;;;;;;;;;x
b_ceffa;Ceffa;;;;;;;;;;;;;x
b_ceffa_6;Montan;;;;;;;;;;;;;;x
b_ceffa_7;Endravas;;;;;;;;;;;;;;x
b_ceiriog;Ceiriog;;;;;;;;;;;;;x
b_celebrir;Celebrir;;;;;;;;;;;;;x
b_cerebulon;Cerebulon;;;;;;;;;;;;;x
b_cerisy;Cerisy;;;;;;;;;;;;;x
b_ceruleanbay;Cerulean Bay;;;;;;;;;;;;;x
b_cespar;Cespar;;;;;;;;;;;;;x
b_cespar_4;;;;;;;;;;;;;;x
b_cespar_5;;;;;;;;;;;;;;x
b_cespar_6;;;;;;;;;;;;;;x
b_cespar_7;;;;;;;;;;;;;;x
b_cetza;Cetza;;;;;;;;;;;;;x
b_ceyatatar;Ceyatatar;;;;;;;;;;;;;x
b_ceyatatar;Ceyatatar;Ceyatatar;Ceyatatar;;Ceyatatar;;;;;;;;;x
b_ceyatatar_adj;Ceyatatarian;;ceyatatarer;;;;;;;;;;;x
b_ceycan;Ceycan;;;;;;;;;;;;;x
b_ceyhantep;Ceyhantep;;;;;;;;;;;;;x
b_ceyhsun;Ceyhsun;;;;;;;;;;;;;x
b_ceyirli;Ceyirli;;;;;;;;;;;;;x
b_ceysaybin;Ceysaybin;;;;;;;;;;;;;x
b_ceysin;Ceysin;;;;;;;;;;;;;x
b_cha_choiangm;Cha-Choiangm;;;;;;;;;;;;;x
b_cha_o;Cha-o;;;;;;;;;;;;;x
b_chaam;Chaam;;;;;;;;;;;;;x
b_chadahan;Chadahan;;;;;;;;;;;;;x
b_chaelia;Chaelia;;;;;;;;;;;;;x
b_chagachu;Chagachu;;;;;;;;;;;;;x
b_chaghi;Chaghi;;;;;;;;;;;;;x
b_chahima;Chahima;;;;;;;;;;;;;x
b_chai;Chai;;;;;;;;;;;;;x
b_chaiang;Chai Ang;;;;;;;;;;;;;x
b_chaidung;Chaidung;;;;;;;;;;;;;x
b_chaihon;Chaihon;;;;;;;;;;;;;x
b_chaim;Chaim;;;;;;;;;;;;;x
b_chaithaburi;Chaithaburi;;;;;;;;;;;;;x
b_chaithaya;Chaithaya;;;;;;;;;;;;;x
b_chaiyaphum;Chaiyaphum;;;;;;;;;;;;;x
b_chajalai;Chajalai;;;;;;;;;;;;;x
b_chaju_o;Chaju-o;;;;;;;;;;;;;x
b_chalkspring;Chalkspring;;;;;;;;;;;;;x
b_chalman;Chalman;;;;;;;;;;;;;x
b_chalom;Chalom;;;;;;;;;;;;;x
b_chalon;Chalon;Chalon;Chalon;;Chalon;;;;;;;;;x
b_chalon_adj;Chalonian;;chaloner;;;;;;;;;;;x
b_chamba;Chamba;;;;;;;;;;;;;x
b_chambery;Chambéry;Chambéry;Chambéry;;Chambéry;;;;;;;;;x
b_chambery_adj;Chambérian;;chambérer;;;;;;;;;;;x
b_chammu;Chammu;;;;;;;;;;;;;x
b_champ_benoit;Champ-Benoît;Champ-Benoît;Champ-Benoît;;Champ-Benoît;;;;;;;;;x
b_champ_benoit_adj;Champ-Benoîtian;;champ-benoîter;;;;;;;;;;;x
b_chan_a;Chan-a;;;;;;;;;;;;;x
b_chan_tspat;Chan-Tspat;;;;;;;;;;;;;x
b_chanan;Chanan;;;;;;;;;;;;;x
b_chancel;Chancel of Divine Entreaty;;;;;;;;;;;;;x
b_chancelade;Chancelade;Chancelade;Chancelade;;Chancelade;;;;;;;;;x
b_chancelade_adj;Chanceladean;;chancelader;;;;;;;;;;;x
b_chandra;Chandra;;;;;;;;;;;;;x
b_changen;Changen;;;;;;;;;;;;;x
b_changhua;Chang-Hua;;;;;;;;;;;;;;x
b_changilan;Changilan;;;;;;;;;;;;;;x
b_changlan;Changlan;;;;;;;;;;;;;;x
b_changlien;Changlien;;;;;;;;;;;;;;x
b_changm;Changm;;;;;;;;;;;;;x
b_changsha;Changsha;;;;;;;;;;;;;x
b_changsiung;Changsiung;;;;;;;;;;;;;;x
b_changung;Changung;;;;;;;;;;;;;;x
b_changzi;Changzi;;;;;;;;;;;;;;x
b_chanju_o;Chanju-o;;;;;;;;;;;;;x
b_chanshi;Chanshi;;;;;;;;;;;;;x
b_chanthaburi;Chanthaburi;;;;;;;;;;;;;x
b_chanthakhoi;Chanthakhoi;;;;;;;;;;;;;x
b_chanthapo;Chanthapo;;;;;;;;;;;;;x
b_chanthawan;Chanthawan;;;;;;;;;;;;;x
b_chanubi;Chanubi;;;;;;;;;;;;;x
b_chanubi_6;Chando;;;;;;;;;;;;;;x
b_chanubi_7;Lichan;;;;;;;;;;;;;;x
b_chaou;Chaou;;;;;;;;;;;;;x
b_chapel;Chapel;;;;;;;;;;;;;x
b_chapelle_dakatosh;Chapelle d'Akatosh;Chapelle d'Akatosh;Chapelle d'Akatosh;;Chapelle d'Akatosh;;;;;;;;;x
b_chapelle_dakatosh_adj;Chapelle d'Akatoshian;;Chapelle d'Akatosher;;;;;;;;;;;x
b_chapelle_darkay;Chapelle d'Arkay;Chapelle d'Arkay;Chapelle d'Arkay;;Chapelle d'Arkay;;;;;;;;;x
b_chapelle_darkay_adj;Chapelle d'Arkaian;;Chapelle d'Arkaer;;;;;;;;;;;x
b_chapelle_de_cadlew;Chapelle de Cadlew;Chapelle de Cadlew;Chapelle de Cadlew;;Chapelle de Cadlew;;;;;;;;;x
b_chapelle_de_cadlew_adj;Chapelle de Cadlewian;;Chapelle de Cadlewer;;;;;;;;;;;x
b_chapelle_de_dibella;Chapelle de Dibella;Chapelle de Dibella;Chapelle de Dibella;;Chapelle de Dibella;;;;;;;;;x
b_chapelle_de_dibella_adj;Chapelle de Dibellan;;Chapelle de Dibeller;;;;;;;;;;;x
b_chapelle_de_julianos;Chapelle de Julianos;Chapelle de Julianos;Chapelle de Julianos;;Chapelle de Julianos;;;;;;;;;x
b_chapelle_de_julianos_adj;Chapelle de Julianosian;;Chapelle de Julianoser;;;;;;;;;;;x
b_chapelle_de_mara;Chapelle de Mara;Chapelle de Mara;Chapelle de Mara;;Chapelle de Mara;;;;;;;;;x
b_chapelle_de_mara_adj;Chapelle de Maran;;Chapelle de Marer;;;;;;;;;;;x
b_chapelle_de_stendarr;Chapelle de Stendarr;Chapelle de Stendarr;Chapelle de Stendarr;;Chapelle de Stendarr;;;;;;;;;x
b_chapelle_de_stendarr_adj;Chapelle de Stendarrian;;Chapelle de Stendarrer;;;;;;;;;;;x
b_chapelle_de_zenithar;Chapelle de Zénithar;Chapelle de Zénithar;Chapelle de Zénithar;;Chapelle de Zénithar;;;;;;;;;x
b_chapelle_de_zenithar_adj;Chapelle de Zénitharian;;Chapelle de Zénitharer;;;;;;;;;;;x
b_chaphun;Chaphun;;;;;;;;;;;;;x
b_charcoal;Charcoal;;;;;;;;;;;;;x
b_charencroft;Charencroft;;;;;;;;;;;;;x
b_charenfort;Charenfort;;;;;;;;;;;;;x
b_charlieu;Charlieu;Charlieu;Charlieu;;Charlieu;;;;;;;;;x
b_charlieu_adj;Charlian;;charler;;;;;;;;;;;x
b_charolles;Charolles;Charolles;Charolles;;Charolles;;;;;;;;;x
b_charolles_adj;Charollesian;;charolleser;;;;;;;;;;;x
b_charouine;Charouine;;;;;;;;;;;;;;x
b_charroux;Charroux;Charroux;Charroux;;Charroux;;;;;;;;;x
b_charroux_adj;Charrouxian;;charrouxer;;;;;;;;;;;x
b_chartres;Chartres;Chartres;Chartres;;Chartres;;;;;;;;;x
b_chartres_adj;Chartresian;;chartreser;;;;;;;;;;;x
b_chasan;Chasan;;;;;;;;;;;;;x
b_chasecreek;Chasecreek;;;;;;;;;;;;;x
b_chasecreek_7;;;;;;;;;;;;;;x
b_chasegrove;Chasegrove;;;;;;;;;;;;;x
b_chasegrove_7;;;;;;;;;;;;;;x
b_chasemoor;Chasemoor;;;;;;;;;;;;;x
b_chasepoint;Chasepoint;;;;;;;;;;;;;x
b_chasepoint_7;;;;;;;;;;;;;;x
b_chashash;Chashash;;;;;;;;;;;;;x
b_chashi;Chashi;;;;;;;;;;;;;x
b_chateau_d_ebravil;Chateau d eBravil;Chateau d eBravil;Chateau d eBravil;;Chateau d eBravil;;;;;;;;;x
b_chateau_d_ebravil_adj;Chateau d eBravilian;;Chateau d eBraviler;;;;;;;;;;;x
b_chateau_danvil;Chateau d'Anvil;Chateau d'Anvil;Chateau d'Anvil;;Chateau d'Anvil;;;;;;;;;x
b_chateau_danvil_adj;Chateau d'Anvilian;;Chateau d'Anviler;;;;;;;;;;;x
b_chateau_de_bruma;Chateau de Bruma;Chateau de Bruma;Chateau de Bruma;;Chateau de Bruma;;;;;;;;;x
b_chateau_de_bruma_adj;Chateau de Bruman;;Chateau de Brumer;;;;;;;;;;;x
b_chateau_de_cheydinhal;Chateau de Cheydinhal;Chateau de Cheydinhal;Chateau de Cheydinhal;;Chateau de Cheydinhal;;;;;;;;;x
b_chateau_de_cheydinhal_adj;Chateau de Cheydinhalian;;Chateau de Cheydinhaler;;;;;;;;;;;x
b_chateau_de_chorrol;Chateau de Chorrol;Chateau de Chorrol;Chateau de Chorrol;;Chateau de Chorrol;;;;;;;;;x
b_chateau_de_chorrol_adj;Chateau de Chorrolian;;Chateau de Chorroler;;;;;;;;;;;x
b_chateau_de_gotellle;Chateau de Gotellle;Chateau de Gotellle;Chateau de Gotellle;;Chateau de Gotellle;;;;;;;;;x
b_chateau_de_gotellle_adj;Chateau de Gotelllean;;Chateau de Gotelller;;;;;;;;;;;x
b_chateau_de_kvatch;Chateau de Kvatch;Chateau de Kvatch;Chateau de Kvatch;;Chateau de Kvatch;;;;;;;;;x
b_chateau_de_kvatch_adj;Chateau de Kvatchian;;Chateau de Kvatcher;;;;;;;;;;;x
b_chateau_de_leyawiin;Chateau de Leyawiin;Chateau de Leyawiin;Chateau de Leyawiin;;Chateau de Leyawiin;;;;;;;;;x
b_chateau_de_leyawiin_adj;Chateau de Leyawiinian;;Chateau de Leyawiiner;;;;;;;;;;;x
b_chateau_de_skingrad;Chateau de Skingrad;Chateau de Skingrad;Chateau de Skingrad;;Chateau de Skingrad;;;;;;;;;x
b_chateau_de_skingrad_adj;Chateau de Skingradian;;Chateau de Skingrader;;;;;;;;;;;x
b_chateau_du_sancre_tor;Chateau du Sancre Tor;Chateau du Sancre Tor;Chateau du Sancre Tor;;Chateau du Sancre Tor;;;;;;;;;x
b_chateau_du_sancre_tor_adj;Chateau du Sancre Torian;;Chateau du Sancre Torer;;;;;;;;;;;x
b_chateaudun;Châteaudun;Châteaudun;Châteaudun;;Châteaudun;;;;;;;;;x
b_chateaudun_adj;Châteaudunian;;châteauduner;;;;;;;;;;;x
b_chateaugontier;Chateaugontier;Chateaugontier;Chateaugontier;;Chateaugontier;;;;;;;;;x
b_chateaugontier_adj;Chateaugontierian;;chateaugontierer;;;;;;;;;;;x
b_chateauroux;Chateauroux;Chateauroux;Chateauroux;;Chateauroux;;;;;;;;;x
b_chateauroux_adj;Chateaurouxian;;chateaurouxer;;;;;;;;;;;x
b_chatellerault;Chatellerault;Chatellerault;Chatellerault;;Chatellerault;;;;;;;;;x
b_chatellerault_adj;Chatelleraultian;;chatelleraulter;;;;;;;;;;;x
b_chatillon;Chatillon;Chatillon;Chatillon;;Chatillon;;;;;;;;;x
b_chatillon_adj;Chatillonian;;chatilloner;;;;;;;;;;;x
b_chatteris;Chatteris;Chatteris;Chatteris;;Chatteris;;;;;;;;;x
b_chatteris_adj;Chatterisian;;chatteriser;;;;;;;;;;;x
b_chatton;Chatton;Chatton;Chatton;;Chatton;;;;;;;;;x
b_chatton_adj;Chattonian;;chattoner;;;;;;;;;;;x
b_chauan;Chauan;;;;;;;;;;;;;x
b_chaumont;Chaumont;Chaumont;Chaumont;;Chaumont;;;;;;;;;x
b_chaumont_adj;Chaumontian;;chaumonter;;;;;;;;;;;x
b_chayi;Chayi;;;;;;;;;;;;;x
b_chekerefta;Chekerefta;;;;;;;;;;;;;;x
b_chemish;Chemish;;;;;;;;;;;;;x
b_cheren;Cheren;;;;;;;;;;;;;;x
b_cherkwa;Cherkwa;;;;;;;;;;;;;;x
b_cherseon;Cherseon;;;;;;;;;;;;;x
b_chessy;Chessy;Chessy;Chessy;;Chessy;;;;;;;;;x
b_chessy_adj;Chessian;;chesser;;;;;;;;;;;x
b_chestnut;Chestnut;;;;;;;;;;;;;x
b_cheydinford;Cheydinford;;;;;;;;;;;;;x
b_cheydingrad;Cheydingrad;;;;;;;;;;;;;x
b_cheydinhal;Cheydinhal;;;;;;;;;;;;;x
b_cheydinhal_7;;;;;;;;;;;;;;x
b_cheydinhame;Cheydinhame;;;;;;;;;;;;;x
b_cheydinhorst;Cheydinhorst;;;;;;;;;;;;;x
b_cheynend;Cheynend;;;;;;;;;;;;;x
b_cheynoslin;Cheynoslin;;;;;;;;;;;;;x
b_chiabao;Chia-Bao;;;;;;;;;;;;;;x
b_chiachung;Chiachung;;;;;;;;;;;;;;x
b_chialien;Chialien;;;;;;;;;;;;;;x
b_chialiu;Chialiu;;;;;;;;;;;;;;x
b_chianglam;Chianglam;;;;;;;;;;;;;x
b_chiangmai;Chiangmai;;;;;;;;;;;;;x
b_chichester;Chichester;Chichester;Chichester;;Chichester;;;;;;;;;x
b_chichester_adj;Chichesterian;;chichesterer;;;;;;;;;;;x
b_chid_moska;Chid Moska;;;;;;;;;;;;;x
b_chiggre;Chiggre;;;;;;;;;;;;;x
b_chikuma;Chikuma;;;;;;;;;;;;;x
b_chillfurrow;Chillfurrow;Sillonfrais;;;;;;;;;;;;x
b_chillwind;Chillwind;Âprebise;;;;;;;;;;;;x
b_chimkal;Chimkal;;;;;;;;;;;;;x
b_chinon;Chinon;Chinon;Chinon;;Chinon;;;;;;;;;x
b_chinon_adj;Chinonian;;chinoner;;;;;;;;;;;x
b_chionga;Chionga;;;;;;;;;;;;;x
b_chipaxe;Chipaxe;;;;;;;;;;;;;x
b_chipoken;Chipoken;;;;;;;;;;;;;x
b_chiri;Chiri;;;;;;;;;;;;;;x
b_chiril;Chiril;;;;;;;;;;;;;x
b_chishict;Chishict;;;;;;;;;;;;;x
b_chitin;Chitin;;;;;;;;;;;;;x
b_chitsu;Chitsu;;;;;;;;;;;;;x
b_chivril;Chivril;;;;;;;;;;;;;x
b_chloro;Chloro;;;;;;;;;;;;;x
b_choeng;Choeng;;;;;;;;;;;;;x
b_chonang;Chonang;;;;;;;;;;;;;x
b_chonarasak;Chonarasak;;;;;;;;;;;;;x
b_chonbueng;Chonbueng;;;;;;;;;;;;;x
b_chondahan;Chondahan;;;;;;;;;;;;;x
b_chongan;Chongan;;;;;;;;;;;;;x
b_chongzu;Chongzu;;;;;;;;;;;;;;x
b_chonlor;Chonlor;;;;;;;;;;;;;x
b_chonphai;Chonphai;;;;;;;;;;;;;x
b_chonsao;Chonsao;;;;;;;;;;;;;x
b_chorrol;Chorrol;;;;;;;;;;;;;x
b_chorsu;Chorsu;;;;;;;;;;;;;x
b_chothal;Chothal;;;;;;;;;;;;;x
b_chotharja;Chotharja;;;;;;;;;;;;;x
b_chowo;Chowo;;;;;;;;;;;;;x
b_chubak;Chubak;;;;;;;;;;;;;x
b_chubek;Chubek;;;;;;;;;;;;;x
b_chuenang;Chuenang;;;;;;;;;;;;;;x
b_chuenbao;Chuen-Bao;;;;;;;;;;;;;;x
b_chuenbo;Chuenbo;;;;;;;;;;;;;;x
b_chuenho;Chuen-Ho;;;;;;;;;;;;;;x
b_chuenliu;Chuen-Liu;;;;;;;;;;;;;;x
b_chuentou;Chuen-Tou;;;;;;;;;;;;;;x
b_chuenwan;Chuenwan;;;;;;;;;;;;;;x
b_chueuji;Chueuji;;;;;;;;;;;;;x
b_chughal;Chughal;;;;;;;;;;;;;x
b_chuldaq;Chuldaq;;;;;;;;;;;;;x
b_chumbum;Chum Bum;;;;;;;;;;;;;x
b_chumdung;Chum Dung;;;;;;;;;;;;;x
b_chumhet;Chumhet;;;;;;;;;;;;;x
b_chumkhon;Chumkhon;;;;;;;;;;;;;x
b_chumon;Chumon;;;;;;;;;;;;;x
b_chumpon;Chumpon;;;;;;;;;;;;;x
b_chumyai;Chumyai;;;;;;;;;;;;;x
b_chungan;Chungan;;;;;;;;;;;;;;x
b_chunggong;Chunggong;;;;;;;;;;;;;;x
b_chungliu;Chung-Liu;;;;;;;;;;;;;;x
b_chungyi;Chungyi;;;;;;;;;;;;;;x
b_chungyuan;Chung-Yuan;;;;;;;;;;;;;;x
b_chungzi;Chungzi;;;;;;;;;;;;;x
b_chuoula;Chuoula;;;;;;;;;;;;;x
b_chuqal;Chuqal;;;;;;;;;;;;;x
b_chute_deau;Chute d'Eau;Chute d'Eau;Chute d'Eau;;Chute d'Eau;;;;;;;;;x
b_chute_deau_adj;Chute d'Eian;;Chute d'Eer;;;;;;;;;;;x
b_chutepierre;Chutepierre;Chutepierre;Chutepierre;;Chutepierre;;;;;;;;;x
b_chutepierre_adj;Chutepierrean;;chutepierrer;;;;;;;;;;;x
b_ciarveta;Ciarveta;;;;;;;;;;;;;;x
b_cidang;Cidang;;;;;;;;;;;;;x
b_cilcain;Cilcain;;;;;;;;;;;;;x
b_cili;Cili;;;;;;;;;;;;;x
b_cilok;Cilok;;;;;;;;;;;;;x
b_ciman;Ciman;;;;;;;;;;;;;x
b_cirat;Cirat;;;;;;;;;;;;;x
b_civray;Civray;Civray;Civray;;Civray;;;;;;;;;x
b_civray_adj;Civraian;;civraer;;;;;;;;;;;x
b_clacton;Clacton;;;;;;;;;;;;;x
b_clamdigger;Clamdigger;Creuseparle;;;;;;;;;;;;x
b_clar;Clár;Clár;Clár;;Clár;;;;;;;;;x
b_clar_2;Clár;Clár;Clár;;Clár;;;;;;;;;x
b_clar_2_adj;Clárian;;clárer;;;;;;;;;;;x
b_clar_adj;Clárian;;clárer;;;;;;;;;;;x
b_clavic;Clavic;;;;;;;;;;;;;x
b_clawleg;Crawleg;Griffe-Membre;;;;;;;;;;;;x
b_claybone;Claybone;;;;;;;;;;;;;x
b_claydig;Claydig;;;;;;;;;;;;;x
b_clayfield;Clayfield;;;;;;;;;;;;;x
b_clearbark;Clearbark;;;;;;;;;;;;;x
b_cleardale;Cleardale;;;;;;;;;;;;;x
b_clearfair;Clearfair;;;;;;;;;;;;;x
b_clearmoor;Clearmoor;;;;;;;;;;;;;x
b_clearpine;Clearpine;Clairepin;;;;;;;;;;;;x
b_clearspring;Clearspring;Belsource;;;;;;;;;;;;x
b_cleeve;Cleeve;;;;;;;;;;;;;x
b_clegain;Clegain;;;;;;;;;;;;;x
b_clegane;Clegane;;;;;;;;;;;;;x
