nord;Nord;Nordique;;;;;;;x
nedic;Nedic;Nédique;;;;;;;x
reachmen;Reachmen;Crevassais;;;;;;;;;;;;x
EKCompanions90A;"[FromFrom.GetFirstName], standing before a bloodstained ritual bowl in the center of the Underforge, transforms into a fearsome-looking werewolf before my very eyes! [FromFrom.GetSheHeCap] slices across one of [FromFrom.GetHerHis] wrists with a single claw, draining some blood into the bowl and beckoning me to drink. I do so. I feel a horrifying pain, like a creature growing inside my own veins, and almost immediately, I too am transformed into a werewolf! I can sense animal instincts kicking in, but my mind remains very much my own. [FromFrom.GetFirstName] returns to human form, and I realize that I can do the same at will. ""Welcome to the Circle, [Root.GetFirstName],"" [FromFrom.GetFirstName] says.";"[FromFrom.GetFirstName], debout devant un bol rituel taché de sang au centre de la Basse-Forge, se transforme en un effrayant loup-garou devant mes yeux! [FromFrom.GetIlElleCap] taillade un des poignets avec une seule griffe, laissant s'écouler un peu de sang dans le bol et me faisant signe de boire. Je le fais. Je ressens une horrible douleur, comme une créature qui grandit dans mes propres veines, et presque immédiatement, je me transforme aussi en loup-garou! Je peux sentir l'instinct animal mais mon esprit reste vraiment le mien. [FromFrom.GetFirstName] revient à la forme humaine, et je me rends compte que je peux faire la même chose à volonté. "" Bienvenue dans le cercle, [Root.GetFirstName], "" dit [ FromFrom.GetFirstName]. ";;;;;;;;;;;;x
EKCompanions90B;"[FromFrom.GetFirstName], standing before a bloodstained ritual bowl in the center of the Underforge, transforms into a fearsome-looking werewolf before my very eyes! [FromFrom.GetSheHeCap] slices across one of [FromFrom.GetHerHis] wrists with a single claw, draining some blood into the bowl and beckoning me to drink. I do so, and when I transform, I feel a level of clarity in my mind that I previously have never had. [FromFrom.GetFirstName] returns to human form, and I realize that I can do the same at will. ""Welcome to the Circle, [Root.GetFirstName],"" [FromFrom.GetFirstName] says.";"[FromFrom.GetFirstName], debout devant un bol rituel taché de sang au centre de la Basse-Forge, se transforme en un effrayant loup-garou devant mes yeux! [FromFrom.GetIlElleCap] taillade un des poignets avec une seule griffe, laissant s'écouler un peu de sang dans le bol et me faisant signe de boire. Je le fais, et quand je me transforme, je ressens un niveau de clarté dans mon esprit que je n'avais jamais eu auparavant. [FromFrom.GetFirstName] revient à la forme humaine, et je me rends compte que je peux faire la même chose à volonté. "" Bienvenue dans le cercle, [Root.GetFirstName], "" dit [ FromFrom.GetFirstName]. ";;;;;;;;;;;;x
EKCompanions90Accept;Excellent.;Excellent;;;;;;;;;;;;x
EKCompanions95;After sharing my beast blood with [From.GetFirstName], [From.GetSheHe] has fully joined the Circle and embraced our gift of beast-blood.;Après avoir partagé mon sang de bête avec [From.GetFirstName], [From.GetIlElle] a pleinement rejoint le cercle et a embrassé notre don du sang de la bête.;;;;;;;;;;;;x
EKCompanions95Accept;Very well.;Très bien.;;;;;;;;;;;;x
EKCompanions96;It seems that [From.GetFirstName] is not yet ready to join the Circle, rejecting my gift of beast-blood.;Il semble que [From.GetFirstName] n'est pas encore prêt à rejoindre le Cercle, rejetant mon offre du sang de la bête;;;;;;;;;;;;x
EKCompanions96Accept;A pity.;Dommage;;;;;;;;;;;;x
dragonborn;Dragonborn;Enfant de Dragon;;;;;;;;;;;;x
dragonborn_desc;This character is born with the blood and soul of a Dragon. Dragonborns are known to be favoured by the Gods.;Ce personnage est né avec le sang et l'âme d'un Dragon. Les Enfants de Dragon Sont connus pour être les favoris des Dieux.;;;;;;;;;;;;x
dragonborn_descendant;Dragonblood;Sang de Dragon;;;;;;;;;;;;x
dragonborn_descendant_desc;This character is descended from a Dragonborn although their descent is so dillute as to be almost irrelevant. Still, some small measure of their ancestor's power flows through the veins and could perhaps be awoken with the right encouragement.;Cette personne est descendante d'un Enfant de Dragon bien que cette descendance soit suffisament dilluée qu'elle est presque imperceptible. Quoi qu'il en soit, une petite part des pouvoir de ses ancêtres coulent dans ses veines et peut peut-être être réveillée avec un peu d'aide.;;;;;;;;;;;;x
dragonborn_g_1;Dragonblood;Sang de dragon;;;;;;;;;;;;x
dragonborn_g_1_desc;This character is descended from a Dragonborn, and as such is believed to have some measure of dragonblood flowing through their veins granting them a small element of their ancestor's power.;Cette personne est descendante d'un Enfant de Dragon, il est commun de penser qu'une petite part du Sang de Dragon de ses ancêtres coulent dans ses veines lui proférant une petite partie du pouvoir de ces ancêtre.;;;;;;;;;;;;x
dragonborn_g_2;Dragonblood;Sang de dragon;;;;;;;;;;;;x
dragonborn_g_2_desc;This character is descended from a Dragonborn, and as such is believed to have some measure of dragonblood flowing through their veins granting them a small element of their ancestor's power.;Cette personne est descendante d'un Enfant de Dragon, il est commun de penser qu'une petite part du Sang de Dragon de ses ancêtres coulent dans ses veines lui proférant une petite partie du pouvoir de ces ancêtre.;;;;;;;;;;;;x
dragonborn_g_3;Dragonblood;Sang de dragon;;;;;;;;;;;;x
dragonborn_g_3_desc;This character is descended from a Dragonborn, and as such is believed to have some measure of dragonblood flowing through their veins granting them a small element of their ancestor's power.;Cette personne est descendante d'un Enfant de Dragon, il est commun de penser qu'une petite part du Sang de Dragon de ses ancêtres coulent dans ses veines lui proférant une petite partie du pouvoir de ces ancêtre.;;;;;;;;;;;;x
dragonborn_g_4;Dragonblood;Sang de dragon;;;;;;;;;;;;x
dragonborn_g_4_desc;This character is descended from a Dragonborn, and as such is believed to have some measure of dragonblood flowing through their veins granting them a small element of their ancestor's power.;Cette personne est descendante d'un Enfant de Dragon, il est commun de penser qu'une petite part du Sang de Dragon de ses ancêtres coulent dans ses veines lui proférant une petite partie du pouvoir de ces ancêtre.;;;;;;;;;;;;x
dragonborn_g_5;Dragonblood;Sang de dragon;;;;;;;;;;;;x
dragonborn_g_5_desc;This character is descended from a Dragonborn, and as such is believed to have some measure of dragonblood flowing through their veins granting them a small element of their ancestor's power.;Cette personne est descendante d'un Enfant de Dragon, il est commun de penser qu'une petite part du Sang de Dragon de ses ancêtres coulent dans ses veines lui proférant une petite partie du pouvoir de ces ancêtre.;;;;;;;;;;;;x
DRAGONBORN;dragonborn;enfant de dragon;;;;;;;;;;;;x
DRAGONBLOOD;dragonblood;sang de dragon;;;;;;;;;;;;x
USER_OF_THE_VOICE;user of the voice;utilisateur de la voix;;;;;;;;;;;;x
nick_the_dragonborn;the Dragonborn;l'Enfant de Dragon;;;;;;;;;;;;x
nick_dragon_of_the_north;Dragon of the North;le Dragon du Nord;;;;;;;;;;;;x
dragonborn.1.1;Beware, beware, the Dragonborn comes!;Écoutez, écouter l'Enfant de Dragon arrive!;;;;;;;;;;;;x
dragonborn.1.desc;By [This.Religion.GetRandomGodName], I am the Dragonborn!;Par [This.Religion.GetRandomGodName], je suis l'Enfant de Dragon!;;;;;;;;;;;;x
dragonborn.2.1;Beware, beware, the Dragonborn comes!;Écoutez, écouter l'Enfant de Dragon arrive!;;;;;;;;;;;;x
dragonborn.2.desc;By [This.Religion.GetRandomGodName], [From.GetBestName] is the Dragonborn!;Par [This.Religion.GetRandomGodName], [From.GetBestName] est l'Enfant de Dragon;;;;;;;;;;;;x
dragonborn.2.title;Dragonborn Discovered!;Enfant de Dragon découvert!;;;;;;;;;;;;x
dragonborn.4.1;The darkness has passed and the legend yet grows...;Si les ténèbres ne sont plus et que la légendes grandit...;;;;;;;;;;;;x
dragonborn.4.desc;By [This.Religion.GetRandomGodName], [From.GetBestName] [From.GetDeathReason] at age [From.GetAgeYears]! [From.GetHerHisCap] legacy will live on for eternity through any descendants.;Par [This.Religion.GetRandomGodName], [From.GetBestName] [From.GetDeathReason] à l'age de [From.GetAgeYears]! S[From.GetOnA] l'héritage vivra pour l'éternité à travers tous ses descendants.;;;;;;;;;;;;x
dragonborn.4.title;Dragonborn Dies!;L"Enfant de Dragon est mort!;;;;;;;;;;;;x
check_dragonborns;Display Dragonborn;Montrer l'Enfant de Dragon;;;;;;;;;;;;x
check_dragonborns_desc;List the current Dragonborn and the descendants of prior Dragonborns.;Liste des Enfants de Dragon vivant et les descendant de Grands Enfants de Dragon.;;;;;;;;;;;;x
tooltip_nordic_dragonblood_score;[From.GetSheHeCap] has the §Yblood§! of a Dragonborn;[From.GetIlElleCap] a me §Ysang§! d'on Enfant de Dragon;;;;;;;;;x
tooltip_nordic_dragonborn_score;[From.GetSheHeCap] is §YDragonborn§!;[From.GetIlElleCap] est l'§YEnfant de Dragon§!;;;;;;;;;x
tooltip_nordic_society_score;[From.GetSheHeCap] knows the §YThuum§!;[From.GetIlElleCap] connaît le §YThuum§!;;;;;;;;;x
tooltip_feudal_elector_vote_dragonborn;[From.GetSheHeCap] is §YDragonborn§!;[From.GetIlElleCap] est l'§YEnfant de Dragon§!;;;;;;;;;x
apilgrimage.1.opta;Let's climb the 7000 steps!;Montons les 7 000 marches!;;;;;;;;;;;;x
apilgrimage.10.opta;I know a better way around...;Je connaît un meilleur chemin...;;;;;;;;;;;;x
apilgrimage.10.optb;Onwards!;En avant!;;;;;;;;;;;;x
apilgrimage.10.optc;I can still see Ivarstead from here...;Je peux encore voir Fort Ivar d'ici...;;;;;;;;;;;;x
apilgrimage.11.opta;I was just starting it!;Je vient juste de commencer!;;;;;;;;;;;;x
apilgrimage.12.opta;I know a better way around...;Je connaît un meilleur chemin...;;;;;;;;;;;;x
apilgrimage.12.optb;Onwards!;En avant!;;;;;;;;;;;;x
apilgrimage.12.optc;Let's just get to Ivarstead before night comes.;Allons jusqu'à Fort Ivar avant la tombé de la nuit.;;;;;;;;;;;;x
apilgrimage.13.opta;That was scary!;C'était effrayant!;;;;;;;;;;;;x
apilgrimage.14.opta;I know a better way around...;Je connaît un meilleur chemin...;;;;;;;;;;;;x
apilgrimage.14.optb;Onwards!;En avant!;;;;;;;;;;;;x
apilgrimage.14.optc;I heard there are bandits around here!;J'ai entendu des bandits près d'ici!;;;;;;;;;;;;x
apilgrimage.15.opta;Damn highwaymen!;Maudits Bandits!;;;;;;;;;;;;x
apilgrimage.16.opta;I know a better way around...;Je connaît un meilleur chemin...;;;;;;;;;;;;x
apilgrimage.16.optb;Onwards!;En avant!;;;;;;;;;;;;x
apilgrimage.16.optc;I foresee a snowstorm ahead, let's go home.;J'aperçoit une tempête de neige ne face, retournons chez nous;;;;;;;;;;;;x
apilgrimage.17.opta;I told you.;Je te l'avais dit;;;;;;;;;;;;x
apilgrimage.18.opta;I know a better way around...;Je connaît un meilleur chemin...;;;;;;;;;;;;x
apilgrimage.18.optb;Onwards!;En avant!;;;;;;;;;;;;x
apilgrimage.18.optc;Is that a wolves' den right there?;C'éatit une tanière de loups, juste là?;;;;;;;;;;;;x
apilgrimage.19.opta;That was really tiresome!;C'était vraiment fatiguant!;;;;;;;;;;;;x
apilgrimage.20.opta;I know a better way around...;Je connaît un meilleur chemin...;;;;;;;;;;;;x
apilgrimage.20.optb;Onwards!;En avant!;;;;;;;;;;;;x
apilgrimage.20.optc;Everything is going too easily for my taste...;Tout cela me semble trop facile...;;;;;;;;;;;;x
apilgrimage.21.opta;I'll never do this again!;Je ne ferais plus jamais ça!;;;;;;;;;;;;x
apilgrimage.22.opta;I know a better way around...;Je connaît un meilleur chemin...;;;;;;;;;;;;x
apilgrimage.22.optb;Onwards!;En avant!;;;;;;;;;;;;x
apilgrimage.22.optc;Okay, this time I really feel a snowstorm ahead!;D'accord, cette fois je sens vraiment qu'une tempête de neige approche!;;;;;;;;;;;;x
apilgrimage.23.opta;I'll never do this again!;Je ne ferais plus jamais ça!;;;;;;;;;;;;x
apilgrimage.24.opta;I know a better way around...;Je connaît un meilleur chemin...;;;;;;;;;;;;x
apilgrimage.24.optb;Onwards!;En avant!;;;;;;;;;;;;x
apilgrimage.24.optc;We are almost there, this is too good to be true.;Nous y sommes presques, c'est trop beau pour être vrai.;;;;;;;;;;;;x
apilgrimage.25.opta;I'll never do this again!;Je ne ferais plus jamais ça!;;;;;;;;;;;;x
apilgrimage.26.opta;I know a better way around...;Je connaît un meilleur chemin...;;;;;;;;;;;;x
apilgrimage.26.optb;Onwards!;En avant!;;;;;;;;;;;;x
apilgrimage.26.optc;Only one more emblem!;Plus qu'une seule stèle!;;;;;;;;;;;;x
apilgrimage.27.opta;C'mmon now, This is silly..;allez, ce serait idiot...;;;;;;;;;;;;x
apilgrimage.28.opta;I know a better way around...;Je connaît un meilleur chemin...;;;;;;;;;;;;x
apilgrimage.28.optb;Let's knock on the Temple's door!;Frappons à la porte du temple!;;;;;;;;;;;;x
apilgrimage.28.optc;This was a great journey!;C'était un splendide voyage!;;;;;;;;;;;;x
apilgrimage.29.opta;Damn Greybeards!;Satané Grises-Barbes;;;;;;;;;;;;x
apilgrimage.30.opta;I learned a lot from all of this.;Cela m'a beaucoup appris.;;;;;;;;;;;;x
apilgrimage.31.opta;Fus Ro... DAH!;Fus Ro... DAH!;;;;;;;;;;;;x
apilgrimage.9.opta;Onwards!;En avant!;;;;;;;;;;;;x
apilgrimage.9.optb;Let's call it a day and go back home...;Arrêtons en ici pour aujourd'hui et rentrons à la maison...;;;;;;;;;;;;x
end_pilgrimage;End your pilgrimage and go back home.;Mettre fin au pélerinage et rentrer.;;;;;;;;;;;;x
path_of_divines;Path of the Divines;Le Chemins des Divins;;;;;;;;;;;;x
path_of_divines_desc;Undertake the Pilgrimage known as the "Path of the Divines". This Pilgrimage will take you across a great distance and will call you away from Court for many months. During these months you will visit each of the Wayshrines of the Divines to meditate or give offerings to each of them in exchange for special blessings.;Entreprenez le pèlerinage connu sous le nom de "Chemin des Divins". Ce pèlerinage vous vous fera parcourir de grande distance et vous emmenera loin de la Cour pendant pour de nombreux mois. Au cours de ceux ci, vous visiterez chacun des sanctuaires des divins pour méditer ou faire une offrande dans l'espoir d'une bénédiction.;;;;;;;;;;;;x
recent_pilgrimage;Recent Pilgrimage;Pèlerinage récent;;;;;;;;;;;;x
recent_pilgrimage_desc;This character has completed a recent Pilgrimage.;Cette personne a récemment accomplie un pèlerinage.;;;;;;;;;;;;x
pilgrimage_emblem_1;After a small trip, you reach the first Emblem: "Before the birth of men, the Dragons ruled all Mundus.  Their word was the Voice, and they spoke only for True Needs.  For the Voice could blot out the sky and flood the land."\n\n Will you go up or end your pilgrimage here?;Après un cour voyage, vous atteignez la première stèle: "Avant l'arrivée des premiers hommes, les dragons étaient les maîtres de tout Mundus. La Voix était leur verbe, mais ils ne parlaient que lorsqu'ils le devaient absolument. Car la Voix pouvait voiler le ciel et inonder la terre."\n\n Allez-vous monter ou terminer votre pèlerinage ici?;;;;;;;;;;;;x
pilgrimage_emblem_1_fail;As if the Gods didn't want you to progress, your entourage is faced with a roadslide and, after a heated discussion, decides to go back home. You can't deny Nature's wish.;;;;;;;;;;;;;x
apilgrimage.Continue;I shall continue my pilgrimage!;Je devrai continuer mon pèlerinage!;;;;;;;;;;;;x
apilgrimage.End;I shall end my pilgrimage here.;Je devrais mettre fin à mon pèlerinage ici.;;;;;;;;;;;;x
apilgrimage.CombatInfo;This option checks against your Personal Combat Skill as a measure of your aptitude to succeed in dangerous circumstances. If your combat abilities are great enough, you will succeed. If not, you will perish!.;Cette option vérifie vos compétences de combat personnelle pour mesurer votre aptitude à réussir dans des circonstances dangereuses. Si vos capacités de combat sont assez grandes, vous réussirez. Sinon, vous périrez!;;;;;;;;;;;;x
apilgrimage.AltInfo;This option is available beause of a qualifying attribute score or personal trait. This option will always succeed.;Cette option est disponible en raison d'une valeure d'attribut suffisant ou d'un trait personnel. Cette option réussira toujours.;;;;;;;;;;;;x
pilgrimage_11;As you climb the steps, you notice several grey shapes darting through the trees beside the pathway. They emerge, their teeth bared--wolves! The beasts snarl at you, inching forward as they prepare to strike.;En montant les marches, vous remarquez plusieurs formes grises qui s'élancent à travers les arbres à côté du sentier. Ils émergent, leurs dents dénudées - des loups! Les bêtes vous grondent en avançant doucement alors qu'elles se préparent à attaquer.;;;;;;;;;;;;x
apilgrimage.11Combat;Die, beasts!;Mourrez, bestioles!,!;;;;;;;;;;;;x
apilgrimage.11Alt;I'll scare the wolves away!;J'ai fais fuir les loup!;;;;;;;;;;;;x
pilgrimage_12;The wolves are fearsome but are no match for you, and are quickly dispatched. You continue up the Seven Thousand Steps.;Les loups sont redoutables mais vous les dominés et vous vous en débarrassez rapidement. Vous continuez les sept mille marches.;;;;;;;;;;;;x
apilgrimage.12.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_13;The wolves surround you. You are able to kill one, but a second wolf grabs you by your leg from behind. It pulls you down, as the rest of the wolves seize the opportunity to maul you!;Les loups vous entourent. Vous arrivez à en tuer un, mais un deuxième loup vous attrape par la jambe. Cela vous fais tomber, et le reste des loups saisissent l'occasion pour vous déchiqueter!;;;;;;;;;;;;x
apilgrimage.13.Acknowledge;No! Not like this!;Non, pas comme ça!;;;;;;;;;;;;;x
pilgrimage_14;You open your arms, stretching them out as far as you can and making an awful commotion. The wolves cautiously back way before fleeting, giving you the opportunity to pass unassailed.;Vous levez les bras le plus haut possible et faites de grands gestes. Les loups reculent prudemment avant de fuir, ce qui vous donne la possibilité de passer sans vous battre.;;;;;;;;;;;;x
apilgrimage.14.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_16;Continuing along, you come across a camp of people armed to the teeth. They draw their weapons and approach. "You picked a bad time to get lost, friend," one of them says. "We'll be taking your belongings. And your life. Get 'em, boys!";En continuant votre chemin, vous tombez sur un camp d'hommes armés jusqu'aux dents. Ils sortent leurs armes et s'approchent de vous. "Vous avez choisi un mauvais moment pour vous perdre, mon ami", dit l'un d'eux. "Nous prendrons vos affaires. Et votre vie. Allez les y, les gars!";;;;;;;;;;;;x
apilgrimage.16Combat;"I'll mount your heads on my wall!";Vos têtes reposeront bientôt sur ma cheminée!;;;;;;;;;;;;x
apilgrimage.16Alt;"Oh, you're the leader? I heard you were getting replaced by sunrise!";"Oh, serais-tu leur chef? J'ai entendu dire que tu serais remplacer d'ici l'aube!";;;;;;;;;;;;x
pilgrimage_17;The bandits talk big, but their fighting skills aren't enough to keep them alive against you. After killing the last one, you continue along.;Les bandits parlent beaucoup, mais leurs compétences au combat ne leurs suffisent pas à survivre face à vous. Après les avoir tous massacré, vous reprenez votre route la consience tranquille.;;;;;;;;;;;;x
apilgrimage.17.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_18;All of the bandits charge at you at once. You try to fight back, but one is able to slip behind you and puts a knife up against your throat. "Now's the part where you fall down and BLEED to death!" the bandit exclaims.;Tout les bandits bondissent sur vous en même temps. Vous essayer de vous battre, mais l'un d'entre eux se glisse derrière vous et vous coupe la gorge. "C'est maintenant que vous vous écroulez dans votre sang" s'exclame le bandit. Vous tomber à genoux au milieu des bandits, vous attrapez votre gorges et sentez un liquide chaud coulé sur vos mains puis l'un des bandits vous frappe au visages et vous vous écroulez...;;;;;;;;;;;;x
apilgrimage.18.Acknowledge;No! Not like this!;Non... pas... comme.. ça...;;;;;;;;;;;;;x
pilgrimage_19;The bandit leader is bemused and turns to his underlings to question if your claim is true. Try as they might to calm him down, he doesn't believe them and flies into a rage, stabbing one of them. Soon, the bandit gang breaks into a free-for-all as they try to kill one another, forgetting about you entirely. You simply stroll by the carnage and continue along.;Le chef des bandits est perplexe et se tourne vers ses subalternes pour leur demander si ce que vous dites est vraie. Ils essayairent de le calmer comme il le pouvait, mais il ne les crut pas et pris de colère, poignarda l'un de ses hommes. En peu de temps, les bandits se battent entre eux et tentent de s'entretuer, ils vous ont complétement oublié. Vous vous déambulez simplement au millieu du carnage et continuez votre chemin.;;;;;;;;;;;;x
apilgrimage.19.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_21;You come to a break in the pathway where the steps are uncomfortably icy. As you keep your eyes on your footing, you hear a huge roar in front of you. A vicious snow bear is not even a dozen steps away!;Vous arrivez à une étape du chemin où les marches sont inconfortablement glacées. Alors que vous gardez les yeux sur vos pieds, vous entendez un énorme rugissement devant vous. Un ours des neiges énervé n'est même pas à une dizaine de pas de vous!;;;;;;;;;;;;x
apilgrimage.21Combat;"I've fought mudcrabs more fearsome than you!";J'ai combattu des crabes de vases plus effrayant que toi!;;;;;;;;;;;;x
apilgrimage.21Alt;A bear that big won't move very well on ice like this, if I just evade it...;Un ours aussi gros que ça doit avoir du mal à bouger sur un sol si gelé, jedevrais pouvoir m'enfuir...;;;;;;;;;;;;x
pilgrimage_22;As strong as the bear is, its slow speed makes it easy to outmaneuver. You dodge a swipe from one of its paws and deliver a strike that kills the bear almost instantly, and continue on your way.;Quelque soit la force de cet ours, sa lenteur le rend facilement prévisible. Vous esquivez un coup de patte et lui asséner une frappe le tuant presque instantanément. Vous continuez ensuite votre chemin.;;;;;;;;;;;;x
apilgrimage.22.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_23;You attempt to dodge a swipe from one of the bear's massive paws, but it catches you in the abdomen. The force of the blow sends you reeling and you lose your footing, before tumbling off the side of the mountain!;Vous essayez d'esquiver un coup d'une des pattes de l'ours, mais il vous frappe à l'abdomen. La force du coup vous fait chuter et vous perdez pied, avant de dégringoler du flanc de la montagne!;;;;;;;;;;;;x
apilgrimage.23.Acknowledge;No! Not like this!;Non, pas comme çaaaaaaa....;;;;;;;;;;;;;x
pilgrimage_24;You face the bear, keeping a low center of gravity. Suddenly, you make a dash to the left, to the side of the path adjacent to a drop. The bear lunges forward, but you juke back to the right. The bear not only misses you entirely, but loses its footing and plummets off of the mountain. Carefully, you continue your journey.;Vous faites faces à l'ours. Tout à coup, vous bondissez sur la gauche du chemin proche d'un à-pic. L'ours se précipite sur vous mais vous vous écartez sur votre droite au dernier moment. Non seulement l'ours vous manque complétement, mais il perd pied et chute dans l'à-pic. Vous continuez, en faisant bien attention, votre périple.;;;;;;;;;;;;x
apilgrimage.24.Acknowledge;Onwards!;En avant;;;;;;;;;;;;x
pilgrimage_26;What started as a modest snowfall rapidly picks up, the winds reach howling conditions and the air becomes chillingly cold. A blizzard has commenced!;La simple chute de neige que vous traversier se transforme dangereusement, le vent hurle de plus belle et vous sentez le froid envahir le lieu. Vous vous retrouvez dans le blizzard!;;;;;;;;;;;;x
apilgrimage.26Combat;I can handle a snowstorm! I'm sure of it!;Je peux traverser cette tempête! J'en suis sûr[Root.Get_E];;;;;;;;;;;;x
apilgrimage.26Alt;Ah, how I love this brisk Skyrim weather! It's invigorating!;Ah, j'aime la fraicheur de la météo de Bordeciel! C'est vivifiant!;;;;;;;;;;;;x
pilgrimage_27;The blizzard is agonizing, but you fight through it and eventually, it lets up, allowing you to continue with ease.;Le blizzard est terrible, mais vous vous l'affrontez et finalement vous réussissez à en sortir, vous permettant de continuer plus facilement.;;;;;;;;;;;;x
apilgrimage.27.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_28;You attempt to fight your way through the blizzard, trudging along. But the effects of hypothermia begin to set in, and you gradually lose consciousness.;Vous essayez de vous frayer un chemin à travers le blizzard, en marchant péniblement. Mais les effets de l'hypothermie commencent à s'installer et vous perdez progressivement connaissance.;;;;;;;;;;;;x
apilgrimage.28.Acknowledge;No! Not like this!;Non,... pas... comme... ça...;;;;;;;;;;;;;x
pilgrimage_29;Despite the frigidity of the weather, your body's resistance to the harsh cold negates these ill effects. Eventually, the blizzard lets up.;Malgré le froid ambient, la résistance de votre corps au froid rigoureux annule ces effets néfastes. Finalement, le blizzard s'arrête.;;;;;;;;;;;;x
apilgrimage.29.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_31;You arrive at a camp consisting of a single tent and a weak campfire. A lone individual is huddled nearby, muttering something incomprehensible. The person notices you and stands up, screaming furiously. "Back off! Away! Go!" they yell. "So...so sick. Sick. Feel bad, warm but cold. Head...my head. Go away! AWAY!";Vous arrivez dans un camp composé d'une seule tente et d'un petit feu de camp. Un individu seul est blotti à proximité, marmonnant quelque chose d'incompréhensible. La personne vous remarque et se lève, hurlant furieusement. "Reculez! Partez! Allez!" crit-il. "Tellement... tellement malade. Malade. Je me sens mal, chaud mais froid. Tête ... ma tête. Va-t'en! LOIN!";;;;;;;;;;;;x
apilgrimage.31Combat;"Die, fiend!";"Meurs, Démon!";;;;;;;;;;;;x
apilgrimage.31Alt;"You look ill, maybe I can help you?";"Vous semblez malade, puis je vous aider?";;;;;;;;;;;;x
pilgrimage_32;The maniac rushes forward, flailing their arms. This does them little good as you eliminate them and continue your pilgrimage.;Le maniaque se précipite en avant, agitant ses bras. Cela ne peut que lui faire du bien de l'éliminer et c'est ce que vous faites. Vous poursuivez ensuite tranquillement votre pèlerinage.;;;;;;;;;;;;x
apilgrimage.32.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_33;The gibbering lunatic charges at you, flailing their arms wildly. Before you can even draw a weapon to attack, they push you right off the mountain, and both of you plunge to your deaths.;Le fou, beuglant, vous charge en agitant les bras. Avant même de pouvoir sortir votre arme, il vous pousse dans le vide et vous tombez tout deux du bord de la montagne pour une chute mortel...;;;;;;;;;;;;x
apilgrimage.33.Acknowledge;No! Not like this!;Non!!! Pas comme çaaaaaa!!!;;;;;;;;;;;;;x
pilgrimage_34;The maniac seems terrified, but calms down as you approach them with a potion of cure disease. After a few moments, the person thanks you. "I left Ivarstead a few weeks ago and was bitten by a skeever before I reached the first emblem! I should have turned back...but thank you for saving my life!" You and the pilgrim head in opposite directions as you continue up the mountain.;Le maniaque semble terrifié, mais se calme lorsque vous vous approchez de lui avec une potion de guérison. Après quelques instants, celui ci vous remercie. "J'ai quitté Fort Ivar il y a quelques semaines et j'ai été mordu par un ragnar avant d'atteindre le premier stèle! J'aurais dû faire demi-tour ... mais merci de m'avoir sauvé la vie!" Vous et le pèlerin vous dirigez dans des directions opposées pendant que vous montez la montagne.;;;;;;;;;;;;x
apilgrimage.34.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_36;What starts as a few pebbles and stones from higher up on the mountain quickly transforms into a full-blown rockslide that threatens to crush you!;Ce qui commence comme un léger éboulis d'un peu plus haut sur la montagne se transforme rapidement en une avalanche à part entière qui menace de vous écraser!;;;;;;;;;;;;x
apilgrimage.36Combat;These are just rocks, and rocks can be broken!;Ce ne sont que des rochers et les rochers peuvent être brisé!;;;;;;;;;;;;x
apilgrimage.36Alt;I should be able to maneuver around these.;Je devrais être capable de contourner l'éboulement.;;;;;;;;;;;;x
pilgrimage_37;Large stones and boulders fall all around you, but none are able to actually hit you. The ones that get close are shattered into tiny pieces by well-timed attacks. Soon, the rockslide is behind you, and you continue along.;De grosses pierres et des rochers tombent tout autour de vous, mais aucun ne peut réellement vous toucher. Ceux qui se rapprochent trops sont brisés en petits morceaux par des attaques au bon moment. Bientôt, le glissement de terrain est derrière vous, et vous continuez.;;;;;;;;;;;;x
apilgrimage.37.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
pilgrimage_38;You try to move along, breaking up any rocks that fall near you with well-timed attacks. However, one particularly large boulder does not break right away, and lands right atop your head.;Vous essayez d'avancer, brisant les roches qui tombent près de vous avec des attaques bien placée. Cependant, un rocher particulièrement gros ne se casse et vous frappe à la tête.;;;;;;;;;;;;x
apilgrimage.38.Acknowledge;No! Not like this!;Non! Pas comme... SPROTCH!;;;;;;;;;;;;;x
pilgrimage_39;Despite the dangers of the rockslide, you manage to simply avoid any incoming debris and soon enough, the rockslide is far behind you and you are safe to continue your journey.;Malgré les dangerereux rochers chutant autour de vous, vous parvenez à éviter tout les débris tombant et, assez vite, vous vous retrouvez loin de l'éboulement et donc en sécurité pour continuer votre voyage.;;;;;;;;;;;;x
apilgrimage.39.Acknowledge;Onwards!;En avant!;;;;;;;;;;;;x
